run_key,campaign,method,family,scenario,ratio,variant,execution_profile,status,destination,copy_source,provenance
phase2b_ratio_search_medium|gan|time|A|R500|BASE,phase2b_ratio_search_medium,gan,time,A,500,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/A/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\A\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/A/R500
phase2b_ratio_search_medium|gan|time|A|R50|BASE,phase2b_ratio_search_medium,gan,time,A,50,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/A/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\A\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/A/R50
phase2b_ratio_search_medium|gan|time|A|Rfull|BASE,phase2b_ratio_search_medium,gan,time,A,full,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/A/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\A\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/A/Rfull
phase2b_ratio_search_medium|gan|time|D|R100|BASE,phase2b_ratio_search_medium,gan,time,D,100,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\D\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/D/R100
phase2b_ratio_search_medium|gan|time|D|R200|BASE,phase2b_ratio_search_medium,gan,time,D,200,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\D\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/D/R200
phase2b_ratio_search_medium|gan|time|D|R500|BASE,phase2b_ratio_search_medium,gan,time,D,500,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\D\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/D/R500
phase2b_ratio_search_medium|gan|time|D|R50|BASE,phase2b_ratio_search_medium,gan,time,D,50,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\D\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/D/R50
phase2b_ratio_search_medium|gan|time|D|Rfull|BASE,phase2b_ratio_search_medium,gan,time,D,full,BASE,medium,completed,phase2b_ratio_search_medium/gan/time/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\time\D\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/time/D/Rfull
phase2b_ratio_search_medium|gan|union|D|R100|BASE,phase2b_ratio_search_medium,gan,union,D,100,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\D\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/D/R100
phase2b_ratio_search_medium|gan|union|D|R200|BASE,phase2b_ratio_search_medium,gan,union,D,200,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\D\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/D/R200
phase2b_ratio_search_medium|gan|union|D|R20|BASE,phase2b_ratio_search_medium,gan,union,D,20,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/D/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\D\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/D/R20
phase2b_ratio_search_medium|gan|union|D|R500|BASE,phase2b_ratio_search_medium,gan,union,D,500,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\D\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/D/R500
phase2b_ratio_search_medium|gan|union|D|R50|BASE,phase2b_ratio_search_medium,gan,union,D,50,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\D\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/D/R50
phase2b_ratio_search_medium|gan|union|D|Rfull|BASE,phase2b_ratio_search_medium,gan,union,D,full,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\D\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/D/Rfull
phase2b_ratio_search_medium|gan|union|F|R100|BASE,phase2b_ratio_search_medium,gan,union,F,100,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/F/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\F\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/F/R100
phase2b_ratio_search_medium|gan|union|F|R10|BASE,phase2b_ratio_search_medium,gan,union,F,10,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/F/R10/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\F\R10\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/F/R10
phase2b_ratio_search_medium|gan|union|F|R200|BASE,phase2b_ratio_search_medium,gan,union,F,200,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/F/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\F\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/F/R200
phase2b_ratio_search_medium|gan|union|F|R20|BASE,phase2b_ratio_search_medium,gan,union,F,20,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/F/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\F\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/F/R20
phase2b_ratio_search_medium|gan|union|F|R500|BASE,phase2b_ratio_search_medium,gan,union,F,500,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/F/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\F\R500\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/F/R500
phase2b_ratio_search_medium|gan|union|F|R50|BASE,phase2b_ratio_search_medium,gan,union,F,50,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/F/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\F\R50\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/F/R50
phase2b_ratio_search_medium|gan|union|F|Rfull|BASE,phase2b_ratio_search_medium,gan,union,F,full,BASE,medium,completed,phase2b_ratio_search_medium/gan/union/F/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\gan\union\F\Rfull\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/gan/union/F/Rfull
phase2b_ratio_search_medium|seqgan_master|boolean|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,D,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\D\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/D/R100
phase2b_ratio_search_medium|seqgan_master|boolean|D|R10|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,D,10,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/D/R10/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\D\R10\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/D/R10
phase2b_ratio_search_medium|seqgan_master|boolean|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,D,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\D\R200\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/D/R200
phase2b_ratio_search_medium|seqgan_master|boolean|D|R20|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,D,20,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/D/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\D\R20\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/D/R20
phase2b_ratio_search_medium|seqgan_master|boolean|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,D,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\D\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/D/R500
phase2b_ratio_search_medium|seqgan_master|boolean|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,D,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\D\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/D/R50
phase2b_ratio_search_medium|seqgan_master|boolean|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,D,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\D\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/D/Rfull
phase2b_ratio_search_medium|seqgan_master|boolean|E|R100|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,E,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/E/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\E\R100\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/E/R100
phase2b_ratio_search_medium|seqgan_master|boolean|E|R10|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,E,10,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/E/R10/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\E\R10\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/E/R10
phase2b_ratio_search_medium|seqgan_master|boolean|E|R200|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,E,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/E/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\E\R200\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/E/R200
phase2b_ratio_search_medium|seqgan_master|boolean|E|R20|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,E,20,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/E/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\E\R20\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/E/R20
phase2b_ratio_search_medium|seqgan_master|boolean|E|R500|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,E,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/E/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\E\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/E/R500
phase2b_ratio_search_medium|seqgan_master|boolean|E|R50|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,E,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/E/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\E\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/E/R50
phase2b_ratio_search_medium|seqgan_master|boolean|E|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,boolean,E,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/boolean/E/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\boolean\E\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/boolean/E/Rfull
phase2b_ratio_search_medium|seqgan_master|error|B|R100|BASE,phase2b_ratio_search_medium,seqgan_master,error,B,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/B/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\B\R100\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/B/R100
phase2b_ratio_search_medium|seqgan_master|error|B|R200|BASE,phase2b_ratio_search_medium,seqgan_master,error,B,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/B/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\B\R200\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/B/R200
phase2b_ratio_search_medium|seqgan_master|error|B|R20|BASE,phase2b_ratio_search_medium,seqgan_master,error,B,20,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/B/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\B\R20\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/B/R20
phase2b_ratio_search_medium|seqgan_master|error|B|R500|BASE,phase2b_ratio_search_medium,seqgan_master,error,B,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/B/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\B\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/B/R500
phase2b_ratio_search_medium|seqgan_master|error|B|R50|BASE,phase2b_ratio_search_medium,seqgan_master,error,B,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/B/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\B\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/B/R50
phase2b_ratio_search_medium|seqgan_master|error|B|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,error,B,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/B/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\B\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/B/Rfull
phase2b_ratio_search_medium|seqgan_master|error|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,error,D,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\D\R100\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/D/R100
phase2b_ratio_search_medium|seqgan_master|error|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,error,D,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\D\R200\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/D/R200
phase2b_ratio_search_medium|seqgan_master|error|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,error,D,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\D\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/D/R500
phase2b_ratio_search_medium|seqgan_master|error|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,error,D,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\D\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/D/R50
phase2b_ratio_search_medium|seqgan_master|error|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,error,D,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/error/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\error\D\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/error/D/Rfull
phase2b_ratio_search_medium|seqgan_master|time|A|R100|BASE,phase2b_ratio_search_medium,seqgan_master,time,A,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/A/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\A\R100\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/A/R100
phase2b_ratio_search_medium|seqgan_master|time|A|R200|BASE,phase2b_ratio_search_medium,seqgan_master,time,A,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/A/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\A\R200\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/A/R200
phase2b_ratio_search_medium|seqgan_master|time|A|R20|BASE,phase2b_ratio_search_medium,seqgan_master,time,A,20,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/A/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\A\R20\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/A/R20
phase2b_ratio_search_medium|seqgan_master|time|A|R500|BASE,phase2b_ratio_search_medium,seqgan_master,time,A,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/A/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\A\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/A/R500
phase2b_ratio_search_medium|seqgan_master|time|A|R50|BASE,phase2b_ratio_search_medium,seqgan_master,time,A,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/A/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\A\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/A/R50
phase2b_ratio_search_medium|seqgan_master|time|A|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,time,A,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/A/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\A\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/A/Rfull
phase2b_ratio_search_medium|seqgan_master|time|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,time,D,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\D\R100\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/D/R100
phase2b_ratio_search_medium|seqgan_master|time|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,time,D,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\D\R200\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/D/R200
phase2b_ratio_search_medium|seqgan_master|time|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,time,D,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\D\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/D/R500
phase2b_ratio_search_medium|seqgan_master|time|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,time,D,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\D\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/D/R50
phase2b_ratio_search_medium|seqgan_master|time|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,time,D,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/time/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\time\D\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/time/D/Rfull
phase2b_ratio_search_medium|seqgan_master|union|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,union,D,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\D\R100\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/D/R100
phase2b_ratio_search_medium|seqgan_master|union|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,union,D,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/D/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\D\R200\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/D/R200
phase2b_ratio_search_medium|seqgan_master|union|D|R20|BASE,phase2b_ratio_search_medium,seqgan_master,union,D,20,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/D/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\D\R20\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/D/R20
phase2b_ratio_search_medium|seqgan_master|union|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,union,D,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/D/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\D\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/D/R500
phase2b_ratio_search_medium|seqgan_master|union|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,union,D,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/D/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\D\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/D/R50
phase2b_ratio_search_medium|seqgan_master|union|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,union,D,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/D/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\D\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/D/Rfull
phase2b_ratio_search_medium|seqgan_master|union|F|R100|BASE,phase2b_ratio_search_medium,seqgan_master,union,F,100,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/F/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\F\R100\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/F/R100
phase2b_ratio_search_medium|seqgan_master|union|F|R10|BASE,phase2b_ratio_search_medium,seqgan_master,union,F,10,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/F/R10/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\F\R10\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/F/R10
phase2b_ratio_search_medium|seqgan_master|union|F|R200|BASE,phase2b_ratio_search_medium,seqgan_master,union,F,200,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/F/R200/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\F\R200\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/F/R200
phase2b_ratio_search_medium|seqgan_master|union|F|R20|BASE,phase2b_ratio_search_medium,seqgan_master,union,F,20,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/F/R20/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\F\R20\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/F/R20
phase2b_ratio_search_medium|seqgan_master|union|F|R500|BASE,phase2b_ratio_search_medium,seqgan_master,union,F,500,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/F/R500/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\F\R500\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/F/R500
phase2b_ratio_search_medium|seqgan_master|union|F|R50|BASE,phase2b_ratio_search_medium,seqgan_master,union,F,50,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/F/R50/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\F\R50\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/F/R50
phase2b_ratio_search_medium|seqgan_master|union|F|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,union,F,full,BASE,medium,completed,phase2b_ratio_search_medium/seqgan_master/union/F/Rfull/BASE,H:\My Drive\GAN\final_results_complete\phase2b\seqgan_master\union\F\Rfull\BASE,GAN_SQLi_Colab/results_seqgan_phase2b_phase3/phase2b/seqgan_master/union/F/Rfull
phase2b_ratio_search_medium|smote|boolean|D|R100|BASE,phase2b_ratio_search_medium,smote,boolean,D,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/boolean/D/R100/BASE,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R100\BASE,GAN_SQLi_Colab_run_info_copy_20260714/results_phase2b_smote_gan_ctgan_cpu/phase2b/smote/boolean/D/R100
